ID,BoutNumber,Start_Date,Start_Time,End_Date,End_Time,Duration
72,41,10/11/2016,23:55:00,10/12/2016,07:53:00,478
72,42,10/13/2016,01:23:00,10/13/2016,07:56:00,393
72,43,10/14/2016,00:24:00,10/14/2016,06:55:00,391
72,44,10/15/2016,01:43:00,10/15/2016,05:23:00,220
72,45,10/16/2016,03:36:00,10/16/2016,08:18:00,282
72,46,10/17/2016,00:01:00,10/17/2016,08:22:00,501
72,47,10/17/2016,14:39:00,10/17/2016,20:21:00,342
21,1,8/31/2016,22:50:00,9/1/2016,07:06:00,496
21,2,9/1/2016,22:38:00,9/2/2016,07:15:00,517
21,3,9/2/2016,21:09:00,9/3/2016,06:41:00,572
21,4,9/3/2016,20:55:00,9/4/2016,07:53:00,658
21,5,9/4/2016,22:20:00,9/5/2016,07:37:00,557
21,6,9/5/2016,22:41:00,9/6/2016,06:02:00,441
21,7,9/6/2016,22:47:00,9/7/2016,07:17:00,510
21,8,9/7/2016,21:51:00,9/8/2016,07:04:00,553
21,9,9/8/2016,22:06:00,9/9/2016,07:03:00,537
21,10,9/9/2016,23:03:00,9/10/2016,06:30:00,447
21,11,9/10/2016,22:17:00,9/11/2016,06:30:00,493
21,12,9/11/2016,22:10:00,9/12/2016,06:32:00,502
21,13,9/12/2016,23:14:00,9/13/2016,07:07:00,473
21,14,9/13/2016,21:50:00,9/14/2016,06:51:00,541
21,15,9/14/2016,22:23:00,9/15/2016,06:49:00,506
21,16,9/15/2016,22:52:00,9/16/2016,06:26:00,454
21,17,9/16/2016,23:16:00,9/17/2016,07:37:00,501
21,18,9/17/2016,22:23:00,9/18/2016,09:15:00,652
21,19,9/18/2016,23:27:00,9/19/2016,07:38:00,491
21,20,9/19/2016,21:41:00,9/20/2016,07:01:00,560
21,21,9/20/2016,23:09:00,9/21/2016,06:55:00,466
21,22,9/21/2016,22:02:00,9/22/2016,06:17:00,495
21,23,9/22/2016,22:07:00,9/23/2016,08:28:00,621
21,24,9/23/2016,22:40:00,9/24/2016,08:02:00,562
21,25,9/24/2016,22:12:00,9/25/2016,07:25:00,553
21,26,9/25/2016,22:26:00,9/26/2016,06:45:00,499
21,27,9/26/2016,22:45:00,9/27/2016,07:13:00,508
21,28,9/27/2016,23:11:00,9/28/2016,07:04:00,473
21,29,9/30/2016,00:28:00,9/30/2016,05:01:00,273
21,30,9/30/2016,22:31:00,10/1/2016,06:16:00,465
21,31,10/1/2016,23:01:00,10/2/2016,06:49:00,468
21,32,10/2/2016,22:44:00,10/3/2016,07:11:00,507
21,33,10/3/2016,22:46:00,10/4/2016,06:12:00,446
21,34,10/4/2016,21:58:00,10/5/2016,06:16:00,498
21,35,10/5/2016,23:08:00,10/6/2016,06:19:00,431
21,36,10/6/2016,23:42:00,10/7/2016,03:44:00,242
21,37,10/7/2016,22:43:00,10/8/2016,06:25:00,462
21,38,10/8/2016,23:02:00,10/9/2016,06:31:00,449
21,39,10/9/2016,22:51:00,10/10/2016,06:31:00,460
21,40,10/10/2016,22:59:00,10/11/2016,06:13:00,434
21,41,10/11/2016,23:54:00,10/12/2016,06:28:00,394
21,42,10/12/2016,23:51:00,10/13/2016,06:37:00,406
21,43,10/13/2016,23:29:00,10/14/2016,06:29:00,420
21,44,10/15/2016,00:36:00,10/15/2016,05:38:00,302
21,45,10/15/2016,23:35:00,10/16/2016,06:45:00,430
21,46,10/17/2016,00:00:00,10/17/2016,08:23:00,503
21,47,10/17/2016,14:39:00,10/17/2016,19:25:00,286
22,1,9/1/2016,21:08:00,9/2/2016,07:02:00,594
22,2,9/2/2016,21:35:00,9/3/2016,08:11:00,636
22,3,9/3/2016,20:28:00,9/4/2016,07:52:00,684
22,4,9/4/2016,22:26:00,9/5/2016,07:01:00,515
22,5,9/5/2016,21:52:00,9/6/2016,07:23:00,571
22,6,9/6/2016,22:06:00,9/7/2016,06:29:00,503
22,7,9/7/2016,21:56:00,9/8/2016,07:19:00,563
22,8,9/8/2016,21:46:00,9/9/2016,07:00:00,554
22,9,9/9/2016,22:15:00,9/10/2016,06:27:00,492
22,10,9/11/2016,00:05:00,9/11/2016,06:51:00,406
22,11,9/11/2016,22:01:00,9/12/2016,06:28:00,507
22,12,9/12/2016,22:52:00,9/13/2016,06:55:00,483
22,13,9/13/2016,21:51:00,9/14/2016,06:27:00,516
22,14,9/14/2016,22:19:00,9/15/2016,07:23:00,544
22,15,9/15/2016,22:44:00,9/16/2016,06:39:00,475
22,16,9/16/2016,22:03:00,9/17/2016,06:40:00,517
22,17,9/17/2016,22:13:00,9/18/2016,04:56:00,403
22,18,9/18/2016,22:26:00,9/19/2016,06:52:00,506
22,19,9/19/2016,22:00:00,9/20/2016,06:51:00,531
22,20,9/20/2016,22:21:00,9/21/2016,05:54:00,453
22,21,9/21/2016,22:05:00,9/22/2016,06:54:00,529
22,22,9/22/2016,22:04:00,9/23/2016,07:06:00,542
22,23,9/23/2016,22:32:00,9/24/2016,07:11:00,519
22,24,9/24/2016,21:49:00,9/25/2016,06:19:00,510
22,25,9/25/2016,21:24:00,9/26/2016,06:50:00,566
22,26,9/26/2016,22:23:00,9/27/2016,06:41:00,498
22,27,9/27/2016,22:42:00,9/28/2016,05:57:00,435
22,28,9/28/2016,22:17:00,9/29/2016,06:50:00,513
22,29,9/29/2016,22:10:00,9/30/2016,06:44:00,514
22,30,9/30/2016,22:27:00,10/1/2016,06:56:00,509
22,31,10/1/2016,22:42:00,10/2/2016,06:16:00,454
22,32,10/2/2016,20:51:00,10/3/2016,07:19:00,628
22,33,10/3/2016,21:36:00,10/4/2016,06:48:00,552
22,34,10/4/2016,22:34:00,10/5/2016,08:05:00,571
22,35,10/5/2016,22:51:00,10/6/2016,06:45:00,474
22,36,10/6/2016,22:19:00,10/7/2016,05:55:00,456
22,37,10/7/2016,22:03:00,10/8/2016,06:11:00,488
22,38,10/8/2016,22:40:00,10/9/2016,06:58:00,498
22,39,10/9/2016,22:52:00,10/10/2016,07:22:00,510
22,40,10/10/2016,23:54:00,10/11/2016,06:45:00,411
22,41,10/12/2016,00:29:00,10/12/2016,06:28:00,359
22,42,10/12/2016,23:51:00,10/13/2016,06:26:00,395
22,43,10/13/2016,22:40:00,10/14/2016,06:22:00,462
22,44,10/14/2016,21:54:00,10/15/2016,06:12:00,498
22,45,10/15/2016,22:21:00,10/16/2016,06:27:00,486
23,1,8/31/2016,22:03:00,9/1/2016,06:03:00,480
23,2,9/1/2016,22:08:00,9/2/2016,07:29:00,561
23,3,9/2/2016,21:48:00,9/3/2016,07:17:00,569
23,4,9/3/2016,22:28:00,9/4/2016,07:35:00,547
23,5,9/4/2016,21:50:00,9/5/2016,08:01:00,611
23,6,9/5/2016,22:00:00,9/6/2016,07:58:00,598
23,7,9/6/2016,21:21:00,9/7/2016,06:53:00,572
23,8,9/7/2016,22:03:00,9/8/2016,07:47:00,584
23,9,9/8/2016,21:35:00,9/9/2016,06:32:00,537
23,10,9/9/2016,22:25:00,9/10/2016,07:22:00,537
23,11,9/10/2016,22:48:00,9/11/2016,06:45:00,477
23,12,9/11/2016,21:41:00,9/12/2016,06:23:00,522
23,13,9/12/2016,21:22:00,9/13/2016,06:27:00,545
23,14,9/13/2016,22:03:00,9/14/2016,06:40:00,517
23,15,9/14/2016,21:47:00,9/15/2016,06:38:00,531
23,16,9/15/2016,21:29:00,9/16/2016,07:30:00,601
23,17,9/16/2016,23:09:00,9/17/2016,06:01:00,412
23,18,9/17/2016,22:45:00,9/18/2016,06:03:00,438
23,19,9/18/2016,21:05:00,9/19/2016,06:42:00,577
23,20,9/19/2016,23:14:00,9/20/2016,05:48:00,394
23,21,9/20/2016,21:48:00,9/21/2016,06:57:00,549
23,22,9/21/2016,21:08:00,9/22/2016,06:14:00,546
23,23,9/22/2016,22:20:00,9/23/2016,06:45:00,505
23,24,9/23/2016,21:41:00,9/24/2016,07:30:00,589
23,25,9/24/2016,20:56:00,9/25/2016,06:25:00,569
23,26,9/25/2016,22:02:00,9/26/2016,07:51:00,589
23,27,9/26/2016,22:30:00,9/27/2016,06:43:00,493
23,28,9/27/2016,22:03:00,9/28/2016,06:21:00,498
23,29,9/28/2016,22:14:00,9/29/2016,06:45:00,511
23,30,9/29/2016,21:45:00,9/30/2016,06:48:00,543
23,31,9/30/2016,22:22:00,10/1/2016,06:22:00,480
23,32,10/1/2016,22:33:00,10/2/2016,06:40:00,487
23,33,10/2/2016,22:35:00,10/3/2016,06:26:00,471
23,34,10/3/2016,22:32:00,10/4/2016,07:29:00,537
23,35,10/4/2016,23:18:00,10/5/2016,06:47:00,449
23,36,10/5/2016,21:23:00,10/6/2016,06:48:00,565
23,37,10/6/2016,22:46:00,10/7/2016,07:12:00,506
23,38,10/7/2016,22:21:00,10/8/2016,07:35:00,554
23,39,10/8/2016,21:48:00,10/9/2016,05:19:00,451
23,40,10/9/2016,22:55:00,10/10/2016,07:54:00,539
23,41,10/10/2016,21:27:00,10/11/2016,06:34:00,547
23,42,10/12/2016,00:20:00,10/12/2016,06:32:00,372
23,43,10/12/2016,21:54:00,10/13/2016,07:03:00,549
23,44,10/13/2016,22:20:00,10/14/2016,06:15:00,475
23,45,10/14/2016,21:32:00,10/15/2016,06:19:00,527
23,46,10/15/2016,22:06:00,10/16/2016,06:25:00,499
24,1,8/31/2016,22:02:00,9/1/2016,05:46:00,464
24,2,9/1/2016,21:37:00,9/2/2016,07:20:00,583
24,3,9/2/2016,21:59:00,9/3/2016,07:50:00,591
24,4,9/3/2016,22:05:00,9/4/2016,07:27:00,562
24,5,9/4/2016,23:17:00,9/5/2016,04:42:00,325
24,6,9/5/2016,20:55:00,9/6/2016,07:13:00,618
24,7,9/6/2016,22:12:00,9/7/2016,07:28:00,556
24,8,9/7/2016,21:52:00,9/8/2016,06:50:00,538
24,9,9/8/2016,21:17:00,9/9/2016,07:40:00,623
24,10,9/9/2016,22:35:00,9/10/2016,08:22:00,587
24,11,9/10/2016,22:48:00,9/11/2016,07:08:00,500
24,12,9/11/2016,23:10:00,9/12/2016,06:11:00,421
24,13,9/12/2016,22:15:00,9/13/2016,05:31:00,436
24,14,9/13/2016,21:26:00,9/14/2016,06:44:00,558
24,15,9/14/2016,21:44:00,9/15/2016,06:00:00,496
24,16,9/15/2016,21:20:00,9/16/2016,07:01:00,581
24,17,9/16/2016,21:28:00,9/17/2016,08:16:00,648
24,18,9/17/2016,23:21:00,9/18/2016,06:48:00,447
24,19,9/18/2016,21:50:00,9/19/2016,06:51:00,541
24,20,9/19/2016,21:41:00,9/20/2016,06:52:00,551
24,21,9/20/2016,21:17:00,9/21/2016,06:43:00,566
24,22,9/21/2016,21:28:00,9/22/2016,06:24:00,536
24,23,9/22/2016,22:09:00,9/23/2016,08:38:00,629
24,24,9/23/2016,22:04:00,9/24/2016,08:36:00,632
24,25,9/24/2016,21:47:00,9/25/2016,07:05:00,558
24,26,9/25/2016,22:01:00,9/26/2016,06:07:00,486
24,27,9/26/2016,22:01:00,9/27/2016,06:36:00,515
24,28,9/27/2016,22:10:00,9/28/2016,06:03:00,473
24,29,9/28/2016,22:35:00,9/29/2016,06:23:00,468
24,30,9/29/2016,21:28:00,9/30/2016,06:15:00,527
24,31,9/30/2016,23:31:00,10/1/2016,07:26:00,475
24,32,10/1/2016,22:27:00,10/2/2016,07:21:00,534
24,33,10/2/2016,23:23:00,10/3/2016,08:44:00,561
24,34,10/3/2016,21:07:00,10/4/2016,06:49:00,582
24,35,10/4/2016,21:56:00,10/5/2016,06:35:00,519
24,36,10/5/2016,21:16:00,10/6/2016,06:28:00,552
24,37,10/7/2016,21:55:00,10/8/2016,07:28:00,573
24,38,10/8/2016,23:04:00,10/9/2016,06:34:00,450
24,39,10/9/2016,22:45:00,10/10/2016,08:22:00,577
24,40,10/10/2016,22:21:00,10/11/2016,05:46:00,445
24,41,10/12/2016,00:37:00,10/12/2016,06:19:00,342
24,42,10/12/2016,22:04:00,10/13/2016,06:09:00,485
24,43,10/13/2016,22:03:00,10/14/2016,06:01:00,478
24,44,10/14/2016,23:02:00,10/15/2016,06:28:00,446
24,45,10/15/2016,21:26:00,10/16/2016,06:48:00,562
26,1,8/31/2016,21:48:00,9/1/2016,06:05:00,497
26,2,9/1/2016,21:41:00,9/2/2016,07:16:00,575
26,3,9/2/2016,21:54:00,9/3/2016,06:13:00,499
26,4,9/3/2016,20:48:00,9/4/2016,07:21:00,633
26,5,9/4/2016,22:09:00,9/5/2016,06:51:00,522
26,6,9/5/2016,21:29:00,9/6/2016,07:25:00,596
26,7,9/6/2016,22:08:00,9/7/2016,06:59:00,531
26,8,9/7/2016,21:28:00,9/8/2016,06:21:00,533
26,9,9/8/2016,21:12:00,9/9/2016,05:15:00,483
26,10,9/9/2016,22:30:00,9/10/2016,07:19:00,529
26,11,9/10/2016,22:45:00,9/11/2016,06:24:00,459
26,12,9/11/2016,23:13:00,9/12/2016,06:22:00,429
26,13,9/12/2016,22:44:00,9/13/2016,06:51:00,487
26,14,9/13/2016,21:19:00,9/14/2016,06:57:00,578
26,15,9/14/2016,21:39:00,9/15/2016,06:49:00,550
26,16,9/15/2016,22:05:00,9/16/2016,06:18:00,493
26,17,9/16/2016,21:58:00,9/17/2016,07:16:00,558
26,18,9/17/2016,23:28:00,9/18/2016,06:49:00,441
26,19,9/18/2016,21:54:00,9/19/2016,06:03:00,489
26,20,9/19/2016,21:36:00,9/20/2016,06:53:00,557
26,21,9/20/2016,21:14:00,9/21/2016,06:40:00,566
26,22,9/21/2016,21:24:00,9/22/2016,05:03:00,459
26,23,9/22/2016,22:11:00,9/23/2016,06:25:00,494
26,24,9/23/2016,22:11:00,9/24/2016,07:30:00,559
26,25,9/24/2016,21:20:00,9/25/2016,06:34:00,554
26,26,9/25/2016,21:57:00,9/26/2016,06:15:00,498
26,27,9/26/2016,22:07:00,9/27/2016,06:14:00,487
26,28,9/27/2016,22:54:00,9/28/2016,06:15:00,441
26,29,9/28/2016,22:35:00,9/29/2016,06:25:00,470
26,30,9/29/2016,21:58:00,9/30/2016,06:20:00,502
26,31,9/30/2016,21:34:00,10/1/2016,06:54:00,560
26,32,10/1/2016,22:23:00,10/2/2016,07:03:00,520
26,33,10/2/2016,22:23:00,10/3/2016,08:20:00,597
26,34,10/3/2016,20:50:00,10/4/2016,06:57:00,607
26,35,10/4/2016,21:29:00,10/5/2016,06:30:00,541
26,36,10/5/2016,21:14:00,10/6/2016,06:31:00,557
26,37,10/6/2016,22:41:00,10/7/2016,07:06:00,505
26,38,10/7/2016,21:53:00,10/8/2016,06:19:00,506
26,39,10/8/2016,22:55:00,10/9/2016,07:17:00,502
26,40,10/9/2016,22:48:00,10/10/2016,07:41:00,533
26,41,10/10/2016,22:20:00,10/11/2016,06:34:00,494
26,42,10/11/2016,21:24:00,10/12/2016,06:28:00,544
26,43,10/12/2016,22:03:00,10/13/2016,06:31:00,508
26,44,10/13/2016,21:18:00,10/14/2016,06:20:00,542
26,45,10/14/2016,23:02:00,10/15/2016,06:51:00,469
26,46,10/15/2016,22:38:00,10/16/2016,07:29:00,531
26,47,10/17/2016,14:38:00,10/17/2016,19:23:00,285
28,1,8/31/2016,22:05:00,9/1/2016,06:50:00,525
28,2,9/1/2016,21:55:00,9/2/2016,07:23:00,568
28,3,9/2/2016,20:53:00,9/3/2016,07:32:00,639
28,4,9/3/2016,21:24:00,9/4/2016,07:17:00,593
28,5,9/4/2016,22:18:00,9/5/2016,05:05:00,407
28,6,9/5/2016,21:29:00,9/6/2016,06:57:00,568
28,7,9/6/2016,22:24:00,9/7/2016,07:02:00,518
28,8,9/7/2016,21:50:00,9/8/2016,06:51:00,541
28,9,9/8/2016,22:00:00,9/9/2016,06:52:00,532
28,10,9/9/2016,22:48:00,9/10/2016,07:36:00,528
28,11,9/10/2016,22:46:00,9/11/2016,06:26:00,460
28,12,9/11/2016,23:52:00,9/12/2016,07:09:00,437
28,13,9/12/2016,21:53:00,9/13/2016,05:44:00,471
28,14,9/13/2016,21:30:00,9/14/2016,07:03:00,573
28,15,9/14/2016,21:51:00,9/15/2016,06:56:00,545
28,16,9/15/2016,22:05:00,9/16/2016,06:30:00,505
28,17,9/16/2016,23:18:00,9/17/2016,07:12:00,474
28,18,9/17/2016,23:44:00,9/18/2016,06:55:00,431
28,19,9/18/2016,22:38:00,9/19/2016,05:26:00,408
28,20,9/19/2016,21:36:00,9/20/2016,06:11:00,515
28,21,9/20/2016,21:32:00,9/21/2016,06:11:00,519
28,22,9/21/2016,21:25:00,9/22/2016,06:38:00,553
28,23,9/22/2016,22:53:00,9/23/2016,07:00:00,487
28,24,9/23/2016,21:46:00,9/24/2016,06:37:00,531
28,25,9/24/2016,21:30:00,9/25/2016,06:03:00,513
28,26,9/25/2016,23:43:00,9/26/2016,06:27:00,404
28,27,9/26/2016,21:54:00,9/27/2016,04:47:00,413
28,28,9/27/2016,22:20:00,9/28/2016,06:08:00,468
28,29,9/28/2016,23:33:00,9/29/2016,06:15:00,402
28,30,9/29/2016,21:35:00,9/30/2016,06:10:00,515
28,31,9/30/2016,22:04:00,10/1/2016,06:18:00,494
28,32,10/1/2016,22:43:00,10/2/2016,06:01:00,438
28,33,10/2/2016,23:15:00,10/3/2016,06:33:00,438
28,34,10/3/2016,21:27:00,10/4/2016,07:03:00,576
28,35,10/4/2016,22:12:00,10/5/2016,04:22:00,370
28,36,10/5/2016,21:32:00,10/6/2016,04:12:00,400
28,37,10/6/2016,22:21:00,10/7/2016,07:04:00,523
28,38,10/7/2016,21:27:00,10/8/2016,06:21:00,534
28,39,10/8/2016,22:21:00,10/9/2016,06:19:00,478
28,40,10/9/2016,22:51:00,10/10/2016,06:00:00,429
28,41,10/10/2016,21:33:00,10/11/2016,06:01:00,508
28,42,10/11/2016,23:55:00,10/12/2016,06:24:00,389
28,43,10/12/2016,21:59:00,10/13/2016,06:08:00,489
28,44,10/13/2016,22:10:00,10/14/2016,05:39:00,449
28,45,10/14/2016,22:51:00,10/15/2016,06:03:00,432
28,46,10/15/2016,21:53:00,10/16/2016,06:17:00,504
28,47,10/17/2016,00:01:00,10/17/2016,08:22:00,501
28,48,10/17/2016,14:39:00,10/17/2016,20:16:00,337
29,1,8/29/2016,20:47:00,8/30/2016,08:52:00,725
29,2,8/30/2016,18:54:00,8/31/2016,12:17:00,1043
29,3,8/31/2016,21:55:00,9/1/2016,06:59:00,544
29,4,9/1/2016,21:33:00,9/2/2016,07:20:00,587
29,5,9/2/2016,21:03:00,9/3/2016,07:18:00,615
29,6,9/3/2016,20:40:00,9/4/2016,08:15:00,695
29,7,9/4/2016,21:41:00,9/5/2016,07:08:00,567
29,8,9/5/2016,22:16:00,9/6/2016,07:00:00,524
29,9,9/6/2016,21:52:00,9/7/2016,07:08:00,556
29,10,9/7/2016,21:27:00,9/8/2016,06:23:00,536
29,11,9/8/2016,22:40:00,9/9/2016,05:42:00,422
29,12,9/9/2016,22:05:00,9/10/2016,07:11:00,546
29,13,9/10/2016,22:25:00,9/11/2016,07:03:00,518
29,14,9/11/2016,22:33:00,9/12/2016,06:42:00,489
29,15,9/12/2016,21:39:00,9/13/2016,07:06:00,567
29,16,9/13/2016,21:05:00,9/14/2016,06:54:00,589
29,17,9/14/2016,21:18:00,9/15/2016,06:47:00,569
29,18,9/15/2016,21:31:00,9/16/2016,06:23:00,532
29,19,9/16/2016,21:03:00,9/17/2016,06:49:00,586
29,20,9/17/2016,22:55:00,9/18/2016,05:53:00,418
29,21,9/18/2016,21:56:00,9/19/2016,06:44:00,528
29,22,9/19/2016,21:42:00,9/20/2016,06:25:00,523
29,23,9/20/2016,20:46:00,9/21/2016,06:17:00,571
29,24,9/21/2016,21:24:00,9/22/2016,05:46:00,502
29,25,9/22/2016,21:50:00,9/23/2016,06:56:00,546
29,26,9/23/2016,21:27:00,9/24/2016,07:11:00,584
29,27,9/24/2016,20:43:00,9/25/2016,06:55:00,612
29,28,9/25/2016,21:49:00,9/26/2016,06:31:00,522
29,29,9/26/2016,22:20:00,9/27/2016,06:47:00,507
29,30,9/27/2016,21:45:00,9/28/2016,06:15:00,510
29,31,9/28/2016,22:43:00,9/29/2016,06:35:00,472
29,32,9/29/2016,20:53:00,9/30/2016,06:30:00,577
29,33,9/30/2016,21:43:00,10/1/2016,07:34:00,591
29,34,10/1/2016,22:03:00,10/2/2016,06:17:00,494
29,35,10/2/2016,22:15:00,10/3/2016,07:35:00,560
29,36,10/3/2016,20:43:00,10/4/2016,06:13:00,570
29,37,10/4/2016,21:55:00,10/5/2016,06:40:00,525
29,38,10/5/2016,21:14:00,10/6/2016,06:28:00,554
29,39,10/6/2016,20:58:00,10/7/2016,06:49:00,591
29,40,10/7/2016,22:10:00,10/8/2016,06:27:00,497
29,41,10/8/2016,21:58:00,10/9/2016,06:14:00,496
29,42,10/9/2016,22:36:00,10/10/2016,07:33:00,537
29,43,10/10/2016,21:20:00,10/11/2016,05:55:00,515
29,44,10/11/2016,21:48:00,10/12/2016,06:18:00,510
29,45,10/12/2016,22:24:00,10/13/2016,06:12:00,468
29,46,10/13/2016,21:03:00,10/14/2016,06:06:00,543
29,47,10/14/2016,21:44:00,10/15/2016,06:13:00,509
29,48,10/15/2016,21:32:00,10/16/2016,06:31:00,539
30,1,8/29/2016,19:01:00,8/30/2016,08:40:00,819
30,2,8/30/2016,18:54:00,8/31/2016,09:50:00,896
30,3,8/31/2016,21:55:00,9/1/2016,06:56:00,541
30,4,9/1/2016,22:26:00,9/2/2016,07:10:00,524
30,5,9/2/2016,21:09:00,9/3/2016,07:40:00,631
30,6,9/3/2016,21:04:00,9/4/2016,08:27:00,683
30,7,9/4/2016,21:43:00,9/5/2016,07:01:00,558
30,8,9/5/2016,22:02:00,9/6/2016,07:15:00,553
30,9,9/6/2016,21:46:00,9/7/2016,07:04:00,558
30,10,9/7/2016,21:37:00,9/8/2016,06:52:00,555
30,11,9/8/2016,22:04:00,9/9/2016,06:42:00,518
30,12,9/9/2016,22:32:00,9/10/2016,07:11:00,519
30,13,9/10/2016,22:33:00,9/11/2016,07:26:00,533
30,14,9/11/2016,22:57:00,9/12/2016,06:06:00,429
30,15,9/12/2016,21:48:00,9/13/2016,07:02:00,554
30,16,9/13/2016,21:18:00,9/14/2016,06:53:00,575
30,17,9/14/2016,21:42:00,9/15/2016,06:50:00,548
30,18,9/15/2016,21:54:00,9/16/2016,06:40:00,526
30,19,9/16/2016,21:21:00,9/17/2016,06:56:00,575
30,20,9/17/2016,23:15:00,9/18/2016,06:51:00,456
30,21,9/18/2016,22:09:00,9/19/2016,06:39:00,510
30,22,9/19/2016,21:46:00,9/20/2016,06:35:00,529
30,23,9/20/2016,21:10:00,9/21/2016,06:32:00,562
30,24,9/21/2016,21:38:00,9/22/2016,05:48:00,490
30,25,9/22/2016,22:31:00,9/23/2016,07:13:00,522
30,26,9/23/2016,21:45:00,9/24/2016,07:36:00,591
30,27,9/24/2016,21:11:00,9/25/2016,06:27:00,556
30,28,9/25/2016,22:09:00,9/26/2016,06:49:00,520
30,29,9/26/2016,22:28:00,9/27/2016,06:54:00,506
30,30,9/27/2016,22:21:00,9/28/2016,06:22:00,481
30,31,9/28/2016,23:25:00,9/29/2016,06:34:00,429
30,32,9/29/2016,21:05:00,9/30/2016,06:42:00,577
30,33,9/30/2016,21:51:00,10/1/2016,07:21:00,570
30,34,10/1/2016,22:09:00,10/2/2016,07:01:00,532
30,35,10/2/2016,22:30:00,10/3/2016,08:28:00,598
30,36,10/3/2016,21:00:00,10/4/2016,06:10:00,550
30,37,10/4/2016,21:52:00,10/5/2016,06:57:00,545
30,38,10/5/2016,22:00:00,10/6/2016,06:32:00,512
30,39,10/6/2016,21:04:00,10/7/2016,06:51:00,587
30,40,10/7/2016,22:30:00,10/8/2016,08:27:00,597
30,41,10/8/2016,22:12:00,10/9/2016,07:38:00,566
30,42,10/9/2016,22:58:00,10/10/2016,07:32:00,514
30,43,10/10/2016,22:23:00,10/11/2016,07:33:00,550
30,44,10/11/2016,21:39:00,10/12/2016,06:35:00,536
30,45,10/12/2016,23:23:00,10/13/2016,06:21:00,418
30,46,10/13/2016,21:20:00,10/14/2016,06:09:00,529
30,47,10/14/2016,22:53:00,10/15/2016,07:21:00,508
30,48,10/15/2016,21:54:00,10/16/2016,07:22:00,568
30,49,10/20/2016,17:45:00,10/21/2016,09:01:00,916
88,1,9/11/2016,22:43:00,9/12/2016,07:38:00,535
88,2,9/12/2016,23:48:00,9/13/2016,06:29:00,401
88,3,9/13/2016,22:54:00,9/14/2016,05:20:00,386
88,4,9/14/2016,22:43:00,9/15/2016,07:25:00,522
88,5,9/15/2016,20:59:00,9/16/2016,07:01:00,602
88,6,9/16/2016,21:58:00,9/17/2016,06:38:00,520
88,7,9/17/2016,22:00:00,9/18/2016,06:25:00,505
88,8,9/18/2016,21:40:00,9/19/2016,06:48:00,548
88,9,9/20/2016,00:40:00,9/20/2016,06:24:00,344
88,10,9/22/2016,22:13:00,9/23/2016,06:46:00,513
88,11,9/23/2016,21:40:00,9/24/2016,09:17:00,697
88,12,9/24/2016,22:03:00,9/25/2016,07:55:00,592
88,13,9/25/2016,22:21:00,9/26/2016,06:20:00,479
88,14,9/26/2016,21:26:00,9/27/2016,06:05:00,519
88,15,9/27/2016,21:55:00,9/28/2016,06:21:00,506
88,16,9/28/2016,21:52:00,9/29/2016,06:36:00,524
88,17,9/30/2016,04:04:00,9/30/2016,06:27:00,143
88,18,10/1/2016,02:12:00,10/1/2016,06:46:00,274
88,19,10/2/2016,01:01:00,10/2/2016,06:36:00,335
88,20,10/3/2016,00:09:00,10/3/2016,04:10:00,241
88,21,10/4/2016,00:49:00,10/4/2016,06:12:00,323
88,22,10/4/2016,23:10:00,10/5/2016,06:00:00,410
88,23,10/11/2016,23:06:00,10/12/2016,04:56:00,350
88,24,10/12/2016,22:11:00,10/13/2016,05:44:00,453
88,25,10/13/2016,22:54:00,10/14/2016,05:56:00,422
88,26,10/15/2016,00:11:00,10/15/2016,06:33:00,382
88,27,10/15/2016,22:01:00,10/16/2016,05:45:00,464
61,1,8/31/2016,22:22:00,9/1/2016,03:29:00,307
61,2,9/1/2016,22:30:00,9/2/2016,08:00:00,570
61,3,9/2/2016,22:37:00,9/3/2016,07:39:00,542
61,4,9/3/2016,21:53:00,9/4/2016,07:33:00,580
61,5,9/4/2016,22:10:00,9/5/2016,07:19:00,549
61,6,9/5/2016,21:08:00,9/6/2016,07:09:00,601
61,7,9/6/2016,22:46:00,9/7/2016,07:01:00,495
61,8,9/7/2016,22:09:00,9/8/2016,06:58:00,529
61,9,9/8/2016,22:26:00,9/9/2016,07:07:00,521
61,10,9/9/2016,22:39:00,9/10/2016,07:28:00,529
61,11,9/11/2016,00:49:00,9/11/2016,06:32:00,343
61,12,9/11/2016,21:33:00,9/12/2016,07:06:00,573
61,13,9/12/2016,23:09:00,9/13/2016,07:27:00,498
61,14,9/13/2016,22:44:00,9/14/2016,06:53:00,489
61,15,9/14/2016,22:16:00,9/15/2016,08:13:00,597
61,16,9/16/2016,00:37:00,9/16/2016,05:00:00,263
61,17,9/16/2016,23:08:00,9/17/2016,07:03:00,475
61,18,9/17/2016,22:44:00,9/18/2016,07:25:00,521
61,19,9/18/2016,23:03:00,9/19/2016,06:39:00,456
61,20,9/19/2016,21:49:00,9/20/2016,07:01:00,552
61,21,9/20/2016,22:32:00,9/21/2016,06:47:00,495
61,22,9/21/2016,23:35:00,9/22/2016,07:41:00,486
61,23,9/22/2016,22:36:00,9/23/2016,07:39:00,543
61,24,9/23/2016,22:12:00,9/24/2016,07:08:00,536
61,25,9/24/2016,23:37:00,9/25/2016,06:08:00,391
61,26,9/25/2016,21:05:00,9/26/2016,08:08:00,663
61,27,9/26/2016,22:18:00,9/27/2016,06:25:00,487
